form	lemma	POS	morph
francois	français	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
employés	employer	VERppe	NOMB.=p|GENRE=m
à	à	PRE	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
mission	mission	NOMcom	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
humanité	humanité	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
commandés	commander	VERppe	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
infortuné	infortuné	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Peirouse	Pérouse	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donc	donc	ADVgen	MORPH=empty
point	point	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
science	science	NOMcom	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
-même	même	ADJind	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
blâme	blâmer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
j’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
voulu	vouloir	VERppe	NOMB.=s|GENRE=m
faire	faire	VERinf	MORPH=empty
voir	voir	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
corps	corps	NOMcom	NOMB.=p|GENRE=m
savans	savant	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
ambition	ambition	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
jalousie	jalousie	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
préjugés	préjugé	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
servent	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
que	que	ADVgen	MORPH=empty
trop	trop	ADVgen	MORPH=empty
souvent	souvent	ADVgen	MORPH=empty
d’	de	PRE	MORPH=empty
obstacles	obstacle	NOMcom	NOMB.=p|GENRE=m
à	à	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
progrès	progrès	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
proposé	proposer	VERppe	NOMB.=s|GENRE=m
un	un	DETndf	NOMB.=s|GENRE=m
but	but	NOMcom	NOMB.=s|GENRE=m
encore	encore	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
utile	utile	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
c’	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
remédier	remédier	VERinf	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
maux	mal	NOMcom	NOMB.=p|GENRE=m
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=i
l’	le	DETdef	NOMB.=s|GENRE=f
humanité	humanité	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
affligée	affliger	VERppe	NOMB.=s|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=f
Indes	Inde	NOMpro	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
devise	devise	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
secourir	secourir	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
malheureux	malheureux	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
j’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
étends	étendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ce	ce	DETdem	NOMB.=s|GENRE=m
sentiment	sentiment	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
philosophie	philosophie	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
venue	venir	VERppe	NOMB.=s|GENRE=f
autrefois	autrefois	ADVgen	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
Indes	Inde	NOMpro	NOMB.=p|GENRE=f
en	en	PRE	MORPH=empty
Europe	Europe	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
pourquoi	pourquoi	ADVint	MORPH=empty
ne	ne	ADVneg	MORPH=empty
retourneroit	retourner	VERcjg	MODE=con|PERS.=3|NOMB.=s
-elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
pas	pas	ADVgen	MORPH=empty
aujourd’hui	aujourd'hui	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
Europe	Europe	NOMpro	NOMB.=s|GENRE=f
civilisée	civiliser	VERppe	NOMB.=s|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=f
Indes	Inde	NOMpro	NOMB.=p|GENRE=f
devenues	devenir	VERppe	NOMB.=p|GENRE=f
barbares	barbare	ADJqua	NOMB.=p|GENRE=f
à	à	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
tour	tour	NOMcom	NOMB.=s|GENRE=m
?	?	PONfrt	MORPH=empty
Il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
former	former	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
Calcuta	Calcutta	NOMpro	NOMB.=s|GENRE=x
une	un	DETndf	NOMB.=s|GENRE=f
société	société	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
savans	savant	NOMcom	NOMB.=p|GENRE=m
anglois	anglais	ADJqua	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
détruiront	détruire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-	-	PONfbl	MORPH=empty
être	être	VERinf	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
jour	jour	NOMcom	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
préjugés	préjugé	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
Inde	Inde	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
bienfait	bienfait	NOMcom	NOMB.=s|GENRE=m
compenseront	compenser	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
maux	mal	NOMcom	NOMB.=p|GENRE=m
qu’	que	PROrel	MORPH=empty
y	y	PROadv	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
apportés	apporter	VERppe	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=f
guerres	guerre	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
commerce	commerce	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Européens	européen	NOMpro	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Pour	pour	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
qui	qui	PROrel	MORPH=empty
n’	ne	ADVneg	MORPH=empty
influe	influer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
sur	sur	PRE	MORPH=empty
rien	rien	PROind	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
afin	afin	PRE	MORPH=empty
de	de	PRE	MORPH=empty
donner	donner	VERinf	MORPH=empty
plus	plus	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
faveur	faveur	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
graces	grâce	NOMcom	NOMB.=p|GENRE=f
à	à	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
argumens	argument	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
j’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tâché	tâcher	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
revêtir	revêtir	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
celles	celui	PROdem	NOMB.=p|GENRE=f
d’	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
conte	conte	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avec	avec	PRE	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
contes	conte	NOMcom	NOMB.=p|GENRE=m
qu’	que	PROrel	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
rend	rendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
partout	partout	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
attentifs	attentif	ADJqua	NOMB.=p|GENRE=m
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
vérité	vérité	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
sommes	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
tous	tout	PROind	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
Athène	Athènes	NOMpro	NOMB.=s|GENRE=x
en	en	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
point	point	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
-même	même	ADJind	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
Au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
moment	moment	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
fais	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
cette	ce	DETdem	NOMB.=s|GENRE=f
moralité	moralité	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Si	si	CONsub	MORPH=empty
Peau	Peau	NOMpro	NOMB.=s|GENRE=x
-	-	PONfbl	MORPH=empty
d’	de	PRE	MORPH=empty
Ane	Âne	NOMpro	NOMB.=s|GENRE=x
m’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
étoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
conté	conter	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
J’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
y	y	PROadv	MORPH=empty
prendrois	prendre	VERcjg	MODE=con|PERS.=1|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m
plaisir	plaisir	NOMcom	NOMB.=s|GENRE=m
extrême	extrême	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
LA	le	NOMpro	NOMB.=s|GENRE=m
FONTAINE	fontaine	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
pouvoir	pouvoir	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
fables	fable	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
liv	livre	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
8	8	ADJcar	MORPH=empty
,	,	PONfbl	MORPH=empty
fab	fable	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
4	4	ADJcar	MORPH=empty
.	.	PONfrt	MORPH=empty
On	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=m
avec	avec	PRE	MORPH=empty
plus	plus	ADVgen	MORPH=empty
d’	de	PRE	MORPH=empty
esprit	esprit	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
raison	raison	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fable	fable	NOMcom	NOMB.=s|GENRE=f
étoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
née	naître	VERppe	NOMB.=s|GENRE=f
dans	dans	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
pays	pays	NOMcom	NOMB.=p|GENRE=m
despotiques	despotique	ADJqua	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
Orient	orient	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
qu’	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
y	y	PROadv	MORPH=empty
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
voilé	voiler	VERppe	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
vérite	vérité	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
afin	afin	ADVgen	MORPH=empty
qu’	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
pût	pouvoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
approcher	approcher	VERinf	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
tyrans	tyran	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
demande	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
si	si	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
Sultan	sultan	NOMpro	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
trouveroit	trouver	VERcjg	MODE=con|PERS.=3|NOMB.=s
pas	pas	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
offensé	offenser	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voir	voir	VERinf	MORPH=empty
peint	peindre	VERppe	NOMB.=s|GENRE=m
sous	sous	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
emblême	emblème	NOMcom	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
chat	chat	NOMcom	NOMB.=s|GENRE=m
-	-	PONfbl	MORPH=empty
huant	huer	VERppa	NOMB.=x|GENRE=x
ou	ou	CONcoo	MORPH=empty
d’	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
léopard	léopard	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
d’	de	PRE	MORPH=empty
après	après	PRE	MORPH=empty
nature	nature	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
si	si	CONsub	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=f
vérités	vérité	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
réflexion	réflexion	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
blesseroient	blesser	VERcjg	MODE=con|PERS.=3|NOMB.=p
pas	pas	ADVgen	MORPH=empty
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
moins	moins	NOMcom	NOMB.=s|GENRE=m
autant	autant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=f
vérités	vérité	NOMcom	NOMB.=p|GENRE=f
directes	direct	ADJqua	NOMB.=p|GENRE=f
?	?	PONfrt	MORPH=empty
Thomas	Thomas	NOMpro	NOMB.=s|GENRE=m
Rhoé	Rhoé	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
ambasadeur	ambassadeur	NOMcom	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
Angleterre	Angleterre	NOMpro	NOMB.=s|GENRE=f
auprès	auprès	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
Sélim	Sélim	NOMpro	NOMB.=s|GENRE=x
-	-	PONfbl	MORPH=empty
Cha	Cha	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
empereur	empereur	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Mogol	Moghol	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
rapporte	rapporter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
prince	prince	NOMcom	NOMB.=s|GENRE=m
très	très	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
despotique	despotique	ADJqua	NOMB.=s|GENRE=m
ayant	avoir	VERppa	NOMB.=x|GENRE=x
fait	faire	VERppe	NOMB.=s|GENRE=m
ouvrir	ouvrir	VERinf	MORPH=empty
devant	devant	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
des	un	DETndf	NOMB.=p|GENRE=m
coffres	coffre	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
arrivoient	arriver	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
d’	de	PRE	MORPH=empty
Angleterrre	Angleterre	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
afin	afin	ADVgen	MORPH=empty
d’	de	PRE	MORPH=empty
y	y	PROadv	MORPH=empty
prendre	prendre	VERinf	MORPH=empty
quelques	quelque	DETind	NOMB.=p|GENRE=m
présens	présent	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
étoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
destinés	destiner	VERppe	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
fort	fort	ADVgen	MORPH=empty
surpris	surprendre	VERppe	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
y	y	PROadv	MORPH=empty
trouver	trouver	VERinf	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
tableau	tableau	NOMcom	NOMB.=s|GENRE=m
représentant	représenter	VERppa	NOMB.=x|GENRE=x
un	un	DETndf	NOMB.=s|GENRE=m
Satyre	satyre	NOMpro	NOMB.=s|GENRE=m
qu’	que	PROrel	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
Vénus	Vénus	NOMpro	NOMB.=s|GENRE=f
menoit	mener	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
nez	nez	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
imagina	imaginer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
«	«	PONpga	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
peinture	peinture	NOMcom	NOMB.=s|GENRE=f
étoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
faite	faire	VERppe	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
dérision	dérision	NOMcom	NOMB.=s|GENRE=f
«	«	PONpga	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
peuples	peuple	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
Asie	Asie	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
qu’	que	CONsub	MORPH=empty
